Time;Hour;0x00;0x01;0x02;0x03;QoS 1;BE 3;BE 4
28;2020-11-23T18:46:11+01:00;36.313;0;0;0;null;null;540.468
29;2020-11-23T18:46:12+01:00;69.994;0;0;0;null;null;551.226
30;2020-11-23T18:46:13+01:00;28.799;0;0;0;null;null;541.826
31;2020-11-23T18:46:14+01:00;14.681;0;0;0;null;null;551.122
32;2020-11-23T18:46:15+01:00;0;0;0;0;null;null;558.829
33;2020-11-23T18:46:16+01:00;0;0;0;0;null;null;564.763
34;2020-11-23T18:46:17+01:00;43.56;0;0;0;null;null;552.076
35;2020-11-23T18:46:18+01:00;23.6;0;0;0;null;null;547.494
36;2020-11-23T18:46:19+01:00;14.862;0;0;0;null;null;559.243
37;2020-11-23T18:46:20+01:00;44.089;0;0;0;null;null;563.34
38;2020-11-23T18:46:21+01:00;61.454;0;0;0;null;null;560.395
39;2020-11-23T18:46:22+01:00;3.913;0;0;0;null;null;559.651
40;2020-11-23T18:46:23+01:00;0;0;0;0;null;null;559.651
41;2020-11-23T18:46:24+01:00;31.693;0;0;0;null;null;553.551
42;2020-11-23T18:46:25+01:00;0;0;0;0;null;null;551.21
43;2020-11-23T18:46:26+01:00;11.977;0;0;0;null;null;566.177
44;2020-11-23T18:46:27+01:00;11.977;0;0;0;null;null;432.767
45;2020-11-23T18:46:28+01:00;0.518;0;0;0;null;null;146.567
46;2020-11-23T18:46:29+01:00;0.518;0;0;0;null;null;66.274
47;2020-11-23T18:46:30+01:00;9.526;0;0;0;null;null;2.818
48;2020-11-23T18:46:31+01:00;0.072;0;0;0;null;null;0.057
49;2020-11-23T18:46:32+01:00;0.054;0;0;0;null;null;0.086
50;2020-11-23T18:46:33+01:00;0.017;0;0;0;null;null;0.058
51;2020-11-23T18:46:34+01:00;0.013;0;0;0;null;null;0.041
52;2020-11-23T18:46:35+01:00;0.014;0;0;0;null;null;0.051
53;2020-11-23T18:46:36+01:00;0.052;0;0;0;null;null;0.059
54;2020-11-23T18:46:37+01:00;0;0;0;0;null;null;54.313
55;2020-11-23T18:46:38+01:00;0;0;0;0;null;null;518.416
56;2020-11-23T18:46:39+01:00;0;0;0;0;null;null;666.875
57;2020-11-23T18:46:40+01:00;0;0;0;0;null;null;637.552
58;2020-11-23T18:46:41+01:00;0;0;0;0;null;null;117.875
59;2020-11-23T18:46:42+01:00;13.209;0;0;0;null;null;35.175
60;2020-11-23T18:46:43+01:00;0.044;0;0;0;null;null;0.039
61;2020-11-23T18:46:44+01:00;0.055;0;0;0;null;null;0.053
62;2020-11-23T18:46:45+01:00;0.014;0;0;0;null;null;0.033
63;2020-11-23T18:46:46+01:00;0.014;0;0;0;null;null;0.079
64;2020-11-23T18:46:47+01:00;0.014;0;0;0;null;null;0.033
65;2020-11-23T18:46:48+01:00;0.033;0;0;0;null;null;0.064
66;2020-11-23T18:46:49+01:00;0.773;0;0;0;null;null;0.058
67;2020-11-23T18:46:50+01:00;0.014;0;0;0;null;null;0.089
68;2020-11-23T18:46:51+01:00;0.013;0;0;0;null;null;0.062
69;2020-11-23T18:46:52+01:00;0.019;0;0;0;null;null;0.07
70;2020-11-23T18:46:53+01:00;0.015;0;0;0;null;null;0.031
71;2020-11-23T18:46:54+01:00;0.014;0;0;0;null;null;0.081
72;2020-11-23T18:46:55+01:00;0.046;0;0;0;null;null;0.037
73;2020-11-23T18:46:56+01:00;0.014;0;0;0;null;null;0.042
74;2020-11-23T18:46:57+01:00;0.015;0;0;0;null;null;0.053
75;2020-11-23T18:46:58+01:00;0.043;0;0;0;null;null;0.098
76;2020-11-23T18:46:59+01:00;0.013;0;0;0;null;null;51.951
77;2020-11-23T18:47:00+01:00;17.833;0;0;0;null;null;196.453
78;2020-11-23T18:47:01+01:00;6.023;0;0;0;null;null;237.811
79;2020-11-23T18:47:02+01:00;14.372;0;0;0;null;null;235.046
80;2020-11-23T18:47:03+01:00;0;0;0;0;null;null;235.046
81;2020-11-23T18:47:04+01:00;11.541;0;0;0;null;null;250.401
82;2020-11-23T18:47:05+01:00;29.362;0;0;0;null;null;248.935
83;2020-11-23T18:47:06+01:00;21.623;0;0;0;null;null;234.898
84;2020-11-23T18:47:07+01:00;14.55;0;0;0;null;null;232.807
85;2020-11-23T18:47:08+01:00;7.879;0;0;0;null;null;260.714
86;2020-11-23T18:47:09+01:00;3.055;0;0;0;null;null;241.472
87;2020-11-23T18:47:10+01:00;6.5;0;0;0;null;null;237.237
88;2020-11-23T18:47:11+01:00;8.516;0;0;0;null;null;277.216
89;2020-11-23T18:47:12+01:00;1.624;0;0;0;null;null;253.993
90;2020-11-23T18:47:13+01:00;4.186;0;0;0;null;null;249.435
91;2020-11-23T18:47:14+01:00;0.408;0;0;0;null;null;240.583
92;2020-11-23T18:47:15+01:00;24.249;0;0;0;null;null;229.723
93;2020-11-23T18:47:16+01:00;9.939;0;0;0;null;null;234.17
94;2020-11-23T18:47:17+01:00;1.058;0;0;0;null;null;239.511
95;2020-11-23T18:47:18+01:00;14.997;0;0;0;null;null;240.78
96;2020-11-23T18:47:19+01:00;13.824;0;0;0;null;null;244.094
97;2020-11-23T18:47:20+01:00;1.973;0;0;0;null;null;207.246
98;2020-11-23T18:47:21+01:00;2.743;0;0;0;null;null;151.783
99;2020-11-23T18:47:22+01:00;11.941;0;0;0;null;null;166.472
100;2020-11-23T18:47:23+01:00;0;0;0;0;null;null;166.472
101;2020-11-23T18:47:24+01:00;1.018;0;0;0;null;null;234.713
102;2020-11-23T18:47:25+01:00;26.95;0;0;0;null;null;244.011
103;2020-11-23T18:47:26+01:00;13.857;0;0;0;null;null;260.13
104;2020-11-23T18:47:27+01:00;26.112;0;0;0;null;null;242.627
105;2020-11-23T18:47:28+01:00;9.969;0;0;0;null;null;254.53
106;2020-11-23T18:47:29+01:00;4.404;0;0;0;null;null;233.978
107;2020-11-23T18:47:30+01:00;16.208;0;0;0;null;null;240.469
108;2020-11-23T18:47:31+01:00;18.263;0;0;0;null;null;241.056
109;2020-11-23T18:47:32+01:00;0.444;0;0;0;null;null;248.708
110;2020-11-23T18:47:33+01:00;11.232;0;0;0;null;null;274.036
111;2020-11-23T18:47:34+01:00;8.7;0;0;0;null;null;249.717
112;2020-11-23T18:47:35+01:00;14.864;0;0;0;null;null;232.92
113;2020-11-23T18:47:36+01:00;20.033;0;0;0;null;null;251.038
114;2020-11-23T18:47:37+01:00;19.831;0;0;0;null;null;315.365
115;2020-11-23T18:47:38+01:00;0;0;0;0;null;null;682.222
116;2020-11-23T18:47:39+01:00;0;0;0;0;null;null;800.877
117;2020-11-23T18:47:40+01:00;10.611;0;0;0;null;null;813.625
118;2020-11-23T18:47:41+01:00;10.656;0;0;0;null;null;299.113
119;2020-11-23T18:47:42+01:00;8.405;0;0;0;null;null;241.152
120;2020-11-23T18:47:43+01:00;0.394;0;0;0;null;null;241.152
121;2020-11-23T18:47:44+01:00;3.148;0;0;0;null;null;239.794
122;2020-11-23T18:47:45+01:00;16.878;0;0;0;null;null;244.932
123;2020-11-23T18:47:46+01:00;6.768;0;0;0;null;null;235.224
124;2020-11-23T18:47:47+01:00;18.41;0;0;0;null;null;238.209
125;2020-11-23T18:47:48+01:00;3.564;0;0;0;null;null;234.096
126;2020-11-23T18:47:49+01:00;1.586;0;0;0;null;null;249.482
127;2020-11-23T18:47:50+01:00;17.485;0;0;0;null;null;246.36
128;2020-11-23T18:47:51+01:00;13.588;0;0;0;null;null;258.969
129;2020-11-23T18:47:52+01:00;19.813;0;0;0;null;null;262.541
130;2020-11-23T18:47:53+01:00;28.999;0;0;0;null;null;null
131;2020-11-23T18:47:54+01:00;6.905;0;0;0;null;null;null
132;2020-11-23T18:47:55+01:00;21.823;0;0;0;null;null;null
133;2020-11-23T18:47:56+01:00;11.798;0;0;0;null;null;null
134;2020-11-23T18:47:57+01:00;17.893;0;0;0;null;null;null
135;2020-11-23T18:47:58+01:00;18.622;0;0;0;null;null;null
136;2020-11-23T18:47:59+01:00;5.584;0;0;0;null;null;null
137;2020-11-23T18:48:00+01:00;15.027;0;0;0;null;null;null
138;2020-11-23T18:48:01+01:00;19.797;0;0;0;null;null;null
139;2020-11-23T18:48:02+01:00;11.899;0;0;0;null;null;null
140;2020-11-23T18:48:03+01:00;21.771;0;0;0;null;null;null
141;2020-11-23T18:48:04+01:00;19.803;0;0;0;null;null;null
142;2020-11-23T18:48:05+01:00;3.549;0;0;0;null;null;null
143;2020-11-23T18:48:06+01:00;12.3;0;0;0;null;null;null
144;2020-11-23T18:48:07+01:00;0.024;0;0;0;null;null;null
145;2020-11-23T18:48:08+01:00;0.025;0;0;0;null;null;null
146;2020-11-23T18:48:09+01:00;0.025;0;0;0;null;null;null
147;2020-11-23T18:48:10+01:00;0.021;0;0;0;null;null;null
148;2020-11-23T18:48:11+01:00;0.021;0;0;0;null;null;null
149;2020-11-23T18:48:12+01:00;0.022;0;0;0;null;null;null
150;2020-11-23T18:48:13+01:00;0.027;0;0;0;null;null;null
151;2020-11-23T18:48:14+01:00;0.024;0;0;0;null;null;null
152;2020-11-23T18:48:15+01:00;0.025;0;0;0;null;null;null
153;2020-11-23T18:48:16+01:00;0.022;0;0;0;null;null;null
154;2020-11-23T18:48:17+01:00;0.023;0;0;0;null;null;null
155;2020-11-23T18:48:18+01:00;0.024;0;0;0;null;null;null
156;2020-11-23T18:48:19+01:00;0.025;0;0;0;null;null;null
157;2020-11-23T18:48:20+01:00;0.022;0;0;0;null;null;null
158;2020-11-23T18:48:21+01:00;0.032;0;0;0;null;null;null
159;2020-11-23T18:48:22+01:00;0.023;0;0;0;null;null;null
160;2020-11-23T18:48:23+01:00;0.027;0;0;0;null;null;null
161;2020-11-23T18:48:24+01:00;0.022;0;0;0;null;null;null
162;2020-11-23T18:48:25+01:00;0.025;0;0;0;null;null;null
163;2020-11-23T18:48:26+01:00;0.024;0;0;0;null;null;null
164;2020-11-23T18:48:27+01:00;0.024;0;0;0;null;null;null
165;2020-11-23T18:48:28+01:00;0.025;0;0;0;null;null;null
166;2020-11-23T18:48:29+01:00;0.027;0;0;0;null;null;null
167;2020-11-23T18:48:30+01:00;0.024;0;0;0;null;null;null
168;2020-11-23T18:48:31+01:00;0.027;0;0;0;null;null;null
169;2020-11-23T18:48:32+01:00;0.023;0;0;0;null;null;null
170;2020-11-23T18:48:33+01:00;0.025;0;0;0;null;null;null
171;2020-11-23T18:48:34+01:00;0.021;0;0;0;null;null;null
172;2020-11-23T18:48:35+01:00;0.023;0;0;0;null;null;null
173;2020-11-23T18:48:36+01:00;0.022;0;0;0;null;null;null
174;2020-11-23T18:48:37+01:00;0.021;0;0;0;null;null;null
175;2020-11-23T18:48:38+01:00;0.026;0;0;0;null;null;null
176;2020-11-23T18:48:39+01:00;0.029;0;0;0;null;null;null
177;2020-11-23T18:48:40+01:00;0.03;0;0;0;null;null;null
178;2020-11-23T18:48:41+01:00;0.025;0;0;0;null;null;null
179;2020-11-23T18:48:42+01:00;0.023;0;0;0;null;null;null
180;2020-11-23T18:48:43+01:00;0.026;0;0;0;null;null;null
181;2020-11-23T18:48:44+01:00;0.021;0;0;0;null;null;null
182;2020-11-23T18:48:45+01:00;0.026;0;0;0;null;null;null
183;2020-11-23T18:48:46+01:00;0.022;0;0;0;null;null;null
184;2020-11-23T18:48:47+01:00;0.024;0;0;0;null;null;null
185;2020-11-23T18:48:48+01:00;0.029;0;0;0;null;null;null
186;2020-11-23T18:48:49+01:00;0.028;0;0;0;null;null;null
187;2020-11-23T18:48:50+01:00;0.022;0;0;0;null;null;null
188;2020-11-23T18:48:51+01:00;0.026;0;0;0;null;null;null
189;2020-11-23T18:48:52+01:00;0.023;0;0;0;null;null;null
190;2020-11-23T18:48:53+01:00;0.026;0;0;0;null;null;null
191;2020-11-23T18:48:54+01:00;0.021;0;0;0;null;null;0
192;2020-11-23T18:48:55+01:00;0.025;0;0;0;null;null;0
193;2020-11-23T18:48:56+01:00;0.023;0;0;0;null;null;0
194;2020-11-23T18:48:57+01:00;0.023;0;0;0;null;null;0
195;2020-11-23T18:48:58+01:00;0.028;0;0;0;null;null;0
196;2020-11-23T18:48:59+01:00;0.026;0;0;0;null;null;0
197;2020-11-23T18:49:00+01:00;0.025;0;0;0;null;null;0
198;2020-11-23T18:49:01+01:00;0.027;0;0;0;null;null;0
199;2020-11-23T18:49:02+01:00;0.024;0;0;0;null;null;0
200;2020-11-23T18:49:03+01:00;0.028;0;0;0;null;null;0
201;2020-11-23T18:49:04+01:00;0.024;0;0;0;null;null;0
202;2020-11-23T18:49:05+01:00;0.025;0;0;0;null;null;0
203;2020-11-23T18:49:06+01:00;0.023;0;0;0;null;null;0
204;2020-11-23T18:49:07+01:00;0.025;0;0;0;null;null;0
205;2020-11-23T18:49:08+01:00;0.028;0;0;0;null;null;0
206;2020-11-23T18:49:09+01:00;0.026;0;0;0;null;null;0
207;2020-11-23T18:49:10+01:00;0.024;0;0;0;null;null;0
208;2020-11-23T18:49:11+01:00;0.025;0;0;0;null;null;0
209;2020-11-23T18:49:12+01:00;0.022;0;0;0;null;null;0
210;2020-11-23T18:49:13+01:00;0.026;0;0;0;null;null;0
211;2020-11-23T18:49:14+01:00;0;0;0;0;null;null;83.125
212;2020-11-23T18:49:15+01:00;0;0;0;0;null;null;408.454
213;2020-11-23T18:49:16+01:00;6.13;0;0;0;null;null;398.211
214;2020-11-23T18:49:17+01:00;8.518;0;0;0;null;null;388.281
215;2020-11-23T18:49:18+01:00;45.378;0;0;0;null;null;433.151
216;2020-11-23T18:49:19+01:00;8.516;0;0;0;null;null;394.175
217;2020-11-23T18:49:20+01:00;11.738;0;0;0;null;null;341.759
218;2020-11-23T18:49:21+01:00;10.776;0;0;0;null;null;297.44
219;2020-11-23T18:49:22+01:00;0;0;0;0;null;null;305.963
220;2020-11-23T18:49:23+01:00;0;0;0;0;null;null;305.963
221;2020-11-23T18:49:24+01:00;16.866;0;0;0;null;null;372.932
222;2020-11-23T18:49:25+01:00;22.811;0;0;0;null;null;379.364
223;2020-11-23T18:49:26+01:00;24.718;0;0;0;null;null;364.772
224;2020-11-23T18:49:27+01:00;20.972;0;0;0;null;null;377.688
225;2020-11-23T18:49:28+01:00;22.354;0;0;0;null;null;385.138
226;2020-11-23T18:49:29+01:00;14.252;0;0;0;null;null;361.17
227;2020-11-23T18:49:30+01:00;11.924;0;0;0;null;null;358.068
228;2020-11-23T18:49:31+01:00;14.53;0;0;0;null;null;359.69
229;2020-11-23T18:49:32+01:00;10.573;0;0;0;null;null;368.696
230;2020-11-23T18:49:33+01:00;13.803;0;0;0;null;null;366.588
231;2020-11-23T18:49:34+01:00;12.32;0;0;0;null;null;361.683
232;2020-11-23T18:49:35+01:00;8.852;0;0;0;null;null;336.609
233;2020-11-23T18:49:36+01:00;25.322;0;0;0;null;null;273.9
234;2020-11-23T18:49:37+01:00;62.287;0;0;0;null;null;340.495
235;2020-11-23T18:49:38+01:00;61.035;0;0;0;null;null;775.62
236;2020-11-23T18:49:39+01:00;12.616;0;0;0;null;null;989.377
237;2020-11-23T18:49:40+01:00;1.333;0;0;0;null;null;1138.802
238;2020-11-23T18:49:41+01:00;0.404;0;0;0;null;null;362.99
239;2020-11-23T18:49:42+01:00;11.09;0;0;0;null;null;295.034
240;2020-11-23T18:49:43+01:00;8.374;0;0;0;null;null;316.19
241;2020-11-23T18:49:44+01:00;22.318;0;0;0;null;null;269.508
242;2020-11-23T18:49:45+01:00;5.065;0;0;0;null;null;280.324
243;2020-11-23T18:49:46+01:00;7.641;0;0;0;null;null;270.415
244;2020-11-23T18:49:47+01:00;19.811;0;0;0;null;null;270.209
245;2020-11-23T18:49:48+01:00;10.225;0;0;0;null;null;263.412
246;2020-11-23T18:49:49+01:00;12.741;0;0;0;null;null;284.021
247;2020-11-23T18:49:50+01:00;22.583;0;0;0;null;null;288.157
248;2020-11-23T18:49:51+01:00;19.703;0;0;0;null;null;270.946
249;2020-11-23T18:49:52+01:00;0;0;0;0;null;null;274.523
250;2020-11-23T18:49:53+01:00;0;0;0;0;null;null;279.151
251;2020-11-23T18:49:54+01:00;12.938;0;0;0;null;null;277.475
252;2020-11-23T18:49:55+01:00;22.232;0;0;0;null;null;262.817
253;2020-11-23T18:49:56+01:00;11.1;0;0;0;null;null;272.299
254;2020-11-23T18:49:57+01:00;23.064;0;0;0;null;null;269.783
255;2020-11-23T18:49:58+01:00;15.188;0;0;0;null;null;269.293
256;2020-11-23T18:49:59+01:00;10.967;0;0;0;null;null;280.131
257;2020-11-23T18:50:00+01:00;27.803;0;0;0;null;null;283.484
258;2020-11-23T18:50:01+01:00;1.424;0;0;0;null;null;271.438
259;2020-11-23T18:50:02+01:00;28.817;0;0;0;null;null;276.866
260;2020-11-23T18:50:03+01:00;8.689;0;0;0;null;null;276.866
261;2020-11-23T18:50:04+01:00;23.425;0;0;0;null;null;273.201
262;2020-11-23T18:50:05+01:00;18.598;0;0;0;null;null;273.827
263;2020-11-23T18:50:06+01:00;13.341;0;0;0;null;null;270.538
264;2020-11-23T18:50:07+01:00;15.513;0;0;0;null;null;269.714
265;2020-11-23T18:50:08+01:00;0.456;0;0;0;null;null;265.226
266;2020-11-23T18:50:09+01:00;16.849;0;0;0;null;null;271.324
267;2020-11-23T18:50:10+01:00;12.061;0;0;0;null;null;277.848
268;2020-11-23T18:50:11+01:00;0;0;0;0;null;null;283.93
269;2020-11-23T18:50:12+01:00;0;0;0;0;null;null;273.557
270;2020-11-23T18:50:13+01:00;10.425;0;0;0;null;null;272.298
271;2020-11-23T18:50:14+01:00;6.273;0;0;0;null;null;271.776
272;2020-11-23T18:50:15+01:00;13.44;0;0;0;null;null;268.286
273;2020-11-23T18:50:16+01:00;21.064;0;0;0;null;null;267.651
274;2020-11-23T18:50:17+01:00;8.59;0;0;0;null;null;263.462
275;2020-11-23T18:50:18+01:00;4.388;0;0;0;null;null;273.245
276;2020-11-23T18:50:19+01:00;5.837;0;0;0;null;null;263.852
277;2020-11-23T18:50:20+01:00;5.354;0;0;0;null;null;291.856
278;2020-11-23T18:50:21+01:00;13.603;0;0;0;null;null;270.18
279;2020-11-23T18:50:22+01:00;21.983;0;0;0;null;null;null
280;2020-11-23T18:50:23+01:00;22.512;0;0;0;null;null;280.534
281;2020-11-23T18:50:24+01:00;4.322;0;0;0;null;null;278.63
282;2020-11-23T18:50:25+01:00;9.384;0;0;0;null;null;271.912
283;2020-11-23T18:50:26+01:00;27.41;0;0;0;null;null;289.508
284;2020-11-23T18:50:27+01:00;0;0;0;0;null;null;288.506
285;2020-11-23T18:50:28+01:00;0;0;0;0;null;null;267.594
286;2020-11-23T18:50:29+01:00;14.884;0;0;0;null;null;279.6
287;2020-11-23T18:50:30+01:00;0;0;0;0;null;null;280.939
288;2020-11-23T18:50:31+01:00;27.483;0;0;0;null;null;275.566
289;2020-11-23T18:50:32+01:00;15.143;0;0;0;null;null;273.89
290;2020-11-23T18:50:33+01:00;9.516;0;0;0;null;null;278.419
291;2020-11-23T18:50:34+01:00;15.706;0;0;0;null;null;275.476
292;2020-11-23T18:50:35+01:00;4.197;0;0;0;null;null;272.215
293;2020-11-23T18:50:36+01:00;24.04;0;0;0;null;null;285.026
294;2020-11-23T18:50:37+01:00;0;0;0;0;null;null;372.518
295;2020-11-23T18:50:38+01:00;0;0;0;0;null;null;738.065
296;2020-11-23T18:50:39+01:00;80.826;0;0;0;null;null;987.351
297;2020-11-23T18:50:40+01:00;111.64;0;0;0;null;null;1217.108
298;2020-11-23T18:50:41+01:00;111.64;0;0;0;null;null;384.677
299;2020-11-23T18:50:42+01:00;36.36;0;0;0;null;null;290.724
300;2020-11-23T18:50:43+01:00;0;0;0;0;null;null;290.724
301;2020-11-23T18:50:44+01:00;12.584;0;0;0;null;null;281.193
302;2020-11-23T18:50:45+01:00;20.827;0;0;0;null;null;266.14
303;2020-11-23T18:50:46+01:00;25.953;0;0;0;null;null;278.669
304;2020-11-23T18:50:47+01:00;16.778;0;0;0;null;null;270.476
305;2020-11-23T18:50:48+01:00;1.786;0;0;0;null;null;277.804
306;2020-11-23T18:50:49+01:00;0.464;0;0;0;null;null;275.493
307;2020-11-23T18:50:50+01:00;14.581;0;0;0;null;null;269.33
308;2020-11-23T18:50:51+01:00;20.373;0;0;0;null;null;264.905
309;2020-11-23T18:50:52+01:00;19.453;0;0;0;null;null;267.375
310;2020-11-23T18:50:53+01:00;0.916;0;0;0;null;null;280.78
311;2020-11-23T18:50:54+01:00;5.22;0;0;0;null;null;282.563
312;2020-11-23T18:50:55+01:00;24.389;0;0;0;null;null;267.854
313;2020-11-23T18:50:56+01:00;19.302;0;0;0;null;null;265.584
314;2020-11-23T18:50:57+01:00;18.315;0;0;0;null;null;265.488
315;2020-11-23T18:50:58+01:00;7.653;0;0;0;null;null;278.087
316;2020-11-23T18:50:59+01:00;7.226;0;0;0;null;null;283.949
317;2020-11-23T18:51:00+01:00;12.476;0;0;0;null;null;281.269
318;2020-11-23T18:51:01+01:00;0.502;0;0;0;null;null;291.107
319;2020-11-23T18:51:02+01:00;0;0;0;0;null;null;278.849
320;2020-11-23T18:51:03+01:00;0;0;0;0;null;null;270.654
321;2020-11-23T18:51:04+01:00;17.694;0;0;0;null;null;266.407
322;2020-11-23T18:51:05+01:00;0;0;0;0;null;null;272.606
323;2020-11-23T18:51:06+01:00;0;0;0;0;null;null;267.29
324;2020-11-23T18:51:07+01:00;5.375;0;0;0;null;null;284.149
325;2020-11-23T18:51:08+01:00;6.27;0;0;0;null;null;275.693
326;2020-11-23T18:51:09+01:00;25.033;0;0;0;null;null;288.386
327;2020-11-23T18:51:10+01:00;0.501;0;0;0;null;null;282.008
328;2020-11-23T18:51:11+01:00;18.733;0;0;0;null;null;270.614
329;2020-11-23T18:51:12+01:00;19.054;0;0;0;null;null;268.994
330;2020-11-23T18:51:13+01:00;0;0;0;0;null;null;262.137
331;2020-11-23T18:51:14+01:00;3.597;0;0;0;null;null;273.758
332;2020-11-23T18:51:15+01:00;19.547;0;0;0;null;null;277.161
333;2020-11-23T18:51:16+01:00;12.297;0;0;0;null;null;279.617
334;2020-11-23T18:51:17+01:00;16.286;0;0;0;null;null;275.509
335;2020-11-23T18:51:18+01:00;10.866;0;0;0;null;null;284.869
336;2020-11-23T18:51:19+01:00;9.663;0;0;0;null;null;276.896
337;2020-11-23T18:51:20+01:00;6.633;0;0;0;null;null;291.757
338;2020-11-23T18:51:21+01:00;19.935;0;0;0;null;null;275.629
339;2020-11-23T18:51:22+01:00;23.211;0;0;0;null;null;280.789
340;2020-11-23T18:51:23+01:00;0;0;0;0;null;null;276.352
341;2020-11-23T18:51:24+01:00;0;0;0;0;null;null;275.372
342;2020-11-23T18:51:25+01:00;1.706;0;0;0;null;null;279.229
343;2020-11-23T18:51:26+01:00;7.732;0;0;0;null;null;273.514
344;2020-11-23T18:51:27+01:00;7.732;0;0;0;null;null;274.857
345;2020-11-23T18:51:28+01:00;7.158;0;0;0;null;null;273.559
346;2020-11-23T18:51:29+01:00;38.431;0;0;0;null;null;285.169
347;2020-11-23T18:51:30+01:00;13.161;0;0;0;null;null;273.905
348;2020-11-23T18:51:31+01:00;0;0;0;0;null;null;273.017
349;2020-11-23T18:51:32+01:00;0;0;0;0;null;null;268.119
350;2020-11-23T18:51:33+01:00;10.912;0;0;0;null;null;273.714
351;2020-11-23T18:51:34+01:00;22.909;0;0;0;null;null;273.581
352;2020-11-23T18:51:35+01:00;23.304;0;0;0;null;null;278.825
353;2020-11-23T18:51:36+01:00;0;0;0;0;null;null;277.56
354;2020-11-23T18:51:37+01:00;22.191;0;0;0;null;null;365.454
355;2020-11-23T18:51:38+01:00;14;0;0;0;null;null;793.651
356;2020-11-23T18:51:39+01:00;87.081;0;0;0;null;null;985.339
357;2020-11-23T18:51:40+01:00;87.081;0;0;0;null;null;1167.395
358;2020-11-23T18:51:41+01:00;13.628;0;0;0;null;null;389.225
359;2020-11-23T18:51:42+01:00;0;0;0;0;null;null;345.514
360;2020-11-23T18:51:43+01:00;0;0;0;0;null;null;345.514
361;2020-11-23T18:51:44+01:00;0;0;0;0;null;null;286.706
362;2020-11-23T18:51:45+01:00;0;0;0;0;null;null;293.212
363;2020-11-23T18:51:46+01:00;0;0;0;0;null;null;302.32
364;2020-11-23T18:51:47+01:00;12.68;0;0;0;null;null;287.711
365;2020-11-23T18:51:48+01:00;6.063;0;0;0;null;null;284.194
366;2020-11-23T18:51:49+01:00;6.063;0;0;0;null;null;277.468
367;2020-11-23T18:51:50+01:00;0;0;0;0;null;null;294.105
368;2020-11-23T18:51:51+01:00;16.909;0;0;0;null;null;293.636
369;2020-11-23T18:51:52+01:00;30.57;0;0;0;null;null;286.063
370;2020-11-23T18:51:53+01:00;6.951;0;0;0;null;null;287.862
371;2020-11-23T18:51:54+01:00;29.308;0;0;0;null;null;303.797
372;2020-11-23T18:51:55+01:00;5.361;0;0;0;null;null;290.489
373;2020-11-23T18:51:56+01:00;8.794;0;0;0;null;null;285.394
374;2020-11-23T18:51:57+01:00;23.406;0;0;0;null;null;291.558
375;2020-11-23T18:51:58+01:00;0;0;0;0;null;null;289.788
376;2020-11-23T18:51:59+01:00;0;0;0;0;null;null;280.413
377;2020-11-23T18:52:00+01:00;7.386;0;0;0;null;null;285.678
378;2020-11-23T18:52:01+01:00;3.973;0;0;0;null;null;282.401
379;2020-11-23T18:52:02+01:00;0;0;0;0;null;null;289.261
380;2020-11-23T18:52:03+01:00;0;0;0;0;null;null;273.959
381;2020-11-23T18:52:04+01:00;0;0;0;0;null;null;278.516
382;2020-11-23T18:52:05+01:00;0;0;0;0;null;null;276.796
383;2020-11-23T18:52:06+01:00;9.69;0;0;0;null;null;282.776
